Author,Year,DOI,Plant.sp,Assoc.sp,Intxn.type,Assoc.type,Pop1,Pop2,Plant.Fst,Assoc.Fst,Geog.dist.km,Entry.by,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,SEG,0.19803,0.00344,172.2004966,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,SEG,0.111232,0,230.8312387,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,SEG,0.286357,0,368.7043395,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,SEG,0.325851,0,201.934434,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,SEG,0.100676,0,169.2647637,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,SEG,0.151048,0.085231,678.1839776,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,SEG,0.151107,0.084787,670.643462,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,SEG,0.199914,0.002274,331.2126749,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,SEG,0.051295,0,143.5895822,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AIL,SIN,0.516076,0.064497,404.6774349,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AV,SIN,0.385204,0,143.3554749,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BLU,SIN,0.40457,0.058931,432.5886153,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BR,SIN,0.180331,0.10739,327.4241566,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BUF,SIN,0.681905,0.051683,205.1146283,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COB,SIN,0.282468,0.144801,306.1281164,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COO,SIN,0.183513,0.133652,367.9697622,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DE,SIN,0.494442,0.043344,354.936609,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DUN,SIN,0.19162,0.068366,306.0709051,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,FOR,SIN,0.147433,0.051374,441.6418941,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GA,SIN,0,0.055355,374.5712338,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GIL,SIN,0.292548,0.020578,365.609766,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GOD,SIN,0.192361,0.140766,453.4165812,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HL,SIN,0.471285,0.109507,316.7504353,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HO,SIN,0.165372,0.138826,443.3656128,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KA,SIN,0.319863,0.130901,371.7025231,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KIT,SIN,0.132129,0.070537,354.019308,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KSR,SIN,0.212161,0.092342,339.2598245,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,SIN,0.314044,0.094211,390.2001141,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,SIN,0.197832,0.050733,401.718075,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,SIN,0.370805,0.056668,103.3220441,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,SIN,0.376824,0.057055,437.2345308,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,SIN,0.191109,0.153587,315.2791404,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,SIN,0.243839,0.03843,214.5118369,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PAR,SIN,0.527923,0.077703,90.65528083,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,SIN,0.238886,0.067578,210.5684294,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PUS,SIN,0.203931,0.103604,335.686818,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,SIN,0.26497,0.126131,462.6719129,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,SIN,0.185259,0.007966,448.7033725,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SEG,SIN,0.197437,0.145576,467.338361,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AIL,TO,0.597791,0.063905,178.596633,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AV,TO,0.489278,0.081098,442.7754859,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BLU,TO,0.532082,0.04927,189.5664787,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BR,TO,0.188374,0.137413,21.5909524,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BUF,TO,0.793566,0.050481,103.8690588,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COB,TO,0.325767,0.163856,111.3228235,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COO,TO,0.230969,0.103943,63.40531533,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DE,TO,0.612921,0.05179,661.7115731,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DUN,TO,0.275413,0.042621,61.3201031,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,FOR,TO,0.171092,0.048984,221.4517888,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GA,TO,0,0.048736,77.7289358,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GIL,TO,0.278452,0.035166,63.43001659,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GOD,TO,0.267985,0.169657,185.4913786,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HL,TO,0.553435,0.064982,622.5648644,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HO,TO,0.247584,0.163093,146.0588887,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KA,TO,0.412492,0.158008,109.2658201,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KIT,TO,0.21649,0.0325,91.81138511,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KSR,TO,0.262757,0.16174,34.13540568,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,TO,0.391135,0.146425,101.2465872,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,TO,0.260238,0.050122,147.2067354,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,TO,0.470584,0.054382,219.9911184,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,TO,0.505493,0.077301,159.0985471,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,TO,0.252905,0.150224,7.589148241,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,TO,0.339045,0.089984,522.1503266,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PAR,TO,0.65987,0.06447,391.8850559,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,TO,0.338926,0.035291,517.31026,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PUS,TO,0.297911,0.170788,66.74610013,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,TO,0.376573,0.157798,252.6972752,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,TO,0.257867,0.029412,147.797484,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SEG,TO,0.245345,0.148481,175.5728074,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SIN,TO,0.343419,0.11768,307.6964285,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AIL,UBR,0.873608,0,623.5549396,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AV,UBR,0.621635,0,112.7454075,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BLU,UBR,0.769828,0,653.6025223,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BR,UBR,0.645541,0,564.8797346,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BUF,UBR,0.978993,0,442.2104561,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COB,UBR,0.677997,0.03549,539.0421773,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COO,UBR,0.604569,0.056472,606.2109947,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DE,UBR,0.764815,0,116.8658731,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DUN,UBR,0.572952,0,539.0365534,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,FOR,UBR,0.533179,0,655.4075971,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GA,UBR,0,0,609.9831664,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GIL,UBR,0.732263,0,603.8882958,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GOD,UBR,0.566754,0,679.8360914,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HL,UBR,0.648968,0.017388,81.03145661,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HO,UBR,0.558023,0.017375,677.6067526,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KA,UBR,0.658466,0.028642,607.6024374,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KIT,UBR,0.471208,0,584.9046501,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KSR,UBR,0.706579,0,577.4197083,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,UBR,0.641685,0,623.811878,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,UBR,0.650162,0,627.7482635,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,UBR,0.728656,0,336.4469323,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,UBR,0.799755,0,666.9143007,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,UBR,0.595406,0.031146,553.0951729,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,UBR,0.511064,0.011047,34.70464461,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PAR,UBR,0.901844,0,156.2259605,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,UBR,0.532937,0.003704,53.60040628,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PUS,UBR,0.555318,0.00364,568.871165,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,UBR,0.650799,0.025747,671.2700331,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,UBR,0.506594,0,683.8406289,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SEG,UBR,0.604687,0,704.6375015,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SIN,UBR,0.657477,0,238.2799718,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,TO,UBR,0.769275,0.039232,545.5284149,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AIL,WA,0.511219,0,86.33228182,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AV,WA,0.351302,0.115144,495.1260462,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BLU,WA,0.381051,0.073566,91.49244392,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BR,WA,0.109294,0,81.18165203,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BUF,WA,0.686001,0.003704,172.7114598,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COB,WA,0.245193,0.012537,206.0554054,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COO,WA,0.152471,0.177479,103.4509593,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DE,WA,0.469325,0.118157,717.5151028,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DUN,WA,0.153458,0.042184,66.64202737,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,FOR,WA,0.119274,0,126.3924092,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GA,WA,0,0,39.22676344,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GIL,WA,0.295152,0.016536,110.0440929,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GOD,WA,0.153126,0,88.59770703,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HL,WA,0.435561,0.15822,676.9210638,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HO,WA,0.129979,0,77.3174401,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KA,WA,0.303738,0,178.3941177,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KIT,WA,0.083599,0.026282,19.55733542,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KSR,WA,0.176718,0.180475,98.52766275,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,WA,0.291486,0.001163,26.72804162,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,WA,0.153221,0,49.15280022,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,WA,0.352434,0.00987,299.3053073,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,WA,0.372379,0,66.10326498,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,WA,0.15001,0.028161,94.58470592,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,WA,0.206677,0.121175,584.3282859,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PAR,WA,0.515694,0.081926,447.7087144,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,WA,0.187817,0.10194,582.2311719,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PUS,WA,0.157867,0.1781,38.42510106,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,WA,0.231312,0,158.028849,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,WA,0.154962,0.076826,87.09739048,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SEG,WA,0.155725,0,196.2568167,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SIN,WA,0.248769,0.128753,372.3118446,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,TO,WA,0.310182,0.152249,98.90556549,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,UBR,WA,0.654806,0.010118,603.9120065,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AIL,WAR,0.563491,0.008314,33.4638166,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,AV,WAR,0.414091,0.122249,526.3585285,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BLU,WAR,0.460799,0.078049,42.58881229,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BR,WAR,0.178903,0,197.6087751,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,BUF,WAR,0.742442,0.001206,253.4165462,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COB,WAR,0.280464,0.01381,322.5334815,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,COO,WAR,0.201213,0.182036,222.407807,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DE,WAR,0.533727,0.117462,746.1540557,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,DUN,WAR,0.213675,0.030957,158.8801745,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,FOR,WAR,0.128725,0,16.51822539,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GA,WAR,0,0,157.1560042,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GIL,WAR,0.329806,0.017035,229.1859974,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,GOD,WAR,0.196632,0,84.90242995,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HL,WAR,0.506258,0.150966,704.589505,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,HO,WAR,0.197017,0.001699,150.0349429,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KA,WAR,0.391285,0.003964,297.6875357,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KIT,WAR,0.166059,0.024436,120.5163045,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,KSR,WAR,0.224963,0.199546,217.445639,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MAP,WAR,0.325929,0.008542,135.2384703,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,MTC,WAR,0.185948,0,73.25640169,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NEY,WAR,0.400228,0.010256,375.1660672,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NH,WAR,0.44812,0.00431,103.4270119,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,NY,WAR,0.196606,0.021935,209.214878,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PA1,WAR,0.282316,0.121043,624.9319434,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PAR,WAR,0.572761,0.103175,485.6304479,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PT,WAR,0.261577,0.100022,626.5760853,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,PUS,WAR,0.231987,0.198413,145.0728851,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SAR,WAR,0.289335,0,41.96960551,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SC,WAR,0.198192,0.079951,163.2766163,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SEG,WAR,0.224595,0.004545,302.1177968,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,SIN,WAR,0.299419,0.129944,425.5194435,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,TO,WAR,0.348523,0.144068,211.8121174,jby,
